3111,1,1018,"Lecture","M,W,F","10:45 AM-11:35 AM","MILLER, G. A.",60,46
3111,2,1018,"Lecture","T,H","09:10 AM-10:30 AM","TIMBERLAKE, M. F.",60,32
3111,3,1018,"Lecture","T,H","12:25 PM-01:45 PM","TIMBERLAKE, M. F.",60,24
3111,20,1018,"Lecture","W","06:00 PM-08:45 PM","GOODMAN, M. N.",40,13
3111,70,1018,"Lecture","T","06:30 PM-09:15 PM","ALLEN, T. D.",40,30
3112,1,1018,"Lecture","M,W,F","09:40 AM-10:30 AM","KENTOR, J. D.",60,53
3112,2,1018,"Lecture","T,H","10:45 AM-12:05 PM","KUO, W. H.",60,33
3112,10,1018,"Lecture","W","06:00 PM-08:45 PM","KENTOR, J. D.",60,24
3140,1,1018,"Lecture","T,H","12:25 PM-01:45 PM","GUBIN, O. I.",60,8
3140,2,1018,"Lecture","M,W,F","10:45 AM-11:35 AM","SHARDA, B. D.",60,45
3140,10,1018,"Lecture","W","06:00 PM-08:45 PM","GUBIN, O. I.",60,18
3140,20,1018,"Lecture","T","06:00 PM-08:45 PM","KEARIN, T.",40,12
3337,1,1018,"Lecture","M,W,F","08:35 AM-09:25 AM","GOODMAN, M. N.",40,35
3337,2,1018,"Lecture","M,W,F","10:45 AM-11:35 AM","GOODMAN, M. N.",60,55
3365,1,1018,"Lecture","M,W,F","09:40 AM-10:30 AM","MARTINEZ, T. A.",69,70
3380,1,1018,"Lecture","M,W,F","09:40 AM-10:30 AM","DOWNEY, D. J.",40,31
3438,1,1018,"Lecture","T,H","12:25 PM-01:45 PM","KOWALESKI-JONES, L.",60,56
3438,10,1018,"Lecture","T","06:00 PM-08:45 PM","KOSTUCHENKO, O. A.",60,50
3443,1,1018,"Lecture","M,W,F","12:55 PM-01:45 PM","GOODMAN, M. N.",60,9
3450,1,1018,"Lecture","T,H","07:30 AM-08:50 AM","BEAN, L. L.",60,54
3471,1,1018,"Lecture","M,W,F","07:30 AM-08:20 AM","COLLETTE, J. P.",60,39
3471,2,1018,"Lecture","T,H","07:30 AM-08:50 AM","COLLETTE, J. P.",60,42
3473,1,1018,"Lecture","M,W,F","09:40 AM-10:30 AM","COLLETTE, J. P.",40,43
3473,2,1018,"Lecture","T,H","10:45 AM-12:05 PM","COLLETTE, J. P.",40,42
3560,1,1018,"Lecture","M,W,F","08:35 AM-09:25 AM","MARTINEZ, T. A.",60,45
3560,70,1018,"Lecture","H","06:00 PM-08:45 PM","HOSSAIN, I.",40,40
3561,1,1018,"Lecture","M,W,F","12:55 PM-01:45 PM","MELTON, H. C.",99,74
3561,10,1018,"Lecture","T","06:00 PM-08:45 PM","HOSSAIN, I.",60,41
3561,70,1018,"Lecture","W","07:00 PM-09:30 PM","BENCH, L. L.",50,25
3593,1,1018,"Independent Study","TBA","TBA","BENCH, L. L.",30,5
3950,1,1018,"Independent Study","TBA","TBA","RHODEWALT, F.",5,0
3950,3,1018,"Independent Study","TBA","TBA","KENTOR, J. D.",5,2
3952,1,1018,"Independent Study","TBA","TBA","RHODEWALT, F.",5,0
3965,10,1018,"Lecture","M","06:00 PM-08:45 PM","HINES, M. E.",60,48
3965,11,1018,"Lecture","H","06:00 PM-08:45 PM","HINES, M. E.",60,38
5050,1,1018,"Lecture","M","02:00 PM-05:00 PM","SHARDA, B. D.",20,2
5110,1,1018,"Lecture","W","02:00 PM-05:00 PM","MILLER, G. A.",20,1
5120,1,1018,"Lecture","T,H","02:00 PM-03:20 PM","KUO, W. H.",20,1
1010,2,1024,"Lecture","M,W,F","12:55 PM-01:45 PM","DOWNEY, D. J.",200,195
1010,3,1024,"Lecture","T,H","07:30 AM-08:50 AM","RIGBY, B. D.",60,63
1010,10,1024,"Lecture","H","06:00 PM-08:45 PM","RIGBY, B. D.",60,56
1010,20,1024,"Lecture","M","06:00 PM-08:45 PM","MOBASHER, H.",40,34
1010,70,1024,"Lecture","T","06:00 PM-08:30 PM","PAGE, F. J.",40,37
1020,1,1024,"Lecture","M,W,F","09:40 AM-10:30 AM","DOWNEY, D. J.",60,60
1020,2,1024,"Lecture","T,H","07:30 AM-08:50 AM","WILLIGAN, J. D.",60,57
