,Semester,SNum,Days,CurrentEnroll,Status_Instructor,LowerDiv,Year,Location,Time2,Days2,CNum,Area,CredHours,NumAttributes,CrossList,Req,s2,SYear
842,spring,10,W,48,A,0,2004,main,Evening,1,3965,,NA,NA,NA,NA,1,2004.1
843,spring,1,"T,H",0,P,0,2004,main,Morning,2,5965,,NA,NA,NA,NA,1,2004.1
844,spring,70,W,19,A,0,2008,sandy,Evening,1,3020,None,3,0,0,0,1,2008.1
845,spring,1,"M,W,F",32,A,0,2008,main,Morning,3,3030,None,3,0,0,0,1,2008.1
846,spring,10,T,22,G,0,2008,main,Evening,1,3030,None,3,0,0,0,1,2008.1
847,spring,10,M,41,A,0,2008,main,Evening,1,3040,,NA,NA,NA,NA,1,2008.1
848,spring,1,"M,W,F",47,P,0,2008,main,Morning,3,3111,None,3,0,0,1,1,2008.1
849,spring,2,"T,H",38,P,0,2008,main,Afternoon,2,3111,None,3,0,0,1,1,2008.1
850,spring,20,M,20,A,0,2008,bountiful,Evening,1,3111,None,3,0,0,1,1,2008.1
851,spring,1,"M,W,F",14,P,0,2008,main,Morning,3,3112,None,4,2,0,1,1,2008.1
852,spring,2,"M,W,F",7,P,0,2008,main,Morning,3,3112,None,4,2,0,1,1,2008.1
853,spring,3,"T,H",35,P,0,2008,main,Morning,2,3112,None,4,2,0,1,1,2008.1
854,spring,10,H,35,G,0,2008,main,Evening,1,3112,None,4,2,0,1,1,2008.1
855,spring,1,"T,H",26,P,0,2008,main,Afternoon,2,3140,None,3,0,0,1,1,2008.1
856,spring,20,W,12,A,0,2008,bountiful,Evening,1,3140,None,3,0,0,1,1,2008.1
857,spring,70,T,36,A,0,2008,sandy,Evening,1,3140,None,3,0,0,1,1,2008.1
858,spring,1,"M,W,F",7,A,0,2008,main,Morning,3,3334,DV,3,0,0,0,1,2008.1
859,spring,1,"M,W,F",56,G,0,2008,main,Morning,3,3337,DV,3,2,1,0,1,2008.1
860,spring,2,"T,H",61,P,0,2008,main,Morning,2,3337,DV,3,2,1,0,1,2008.1
861,spring,70,M,38,A,0,2008,sandy,Evening,1,3337,DV,3,2,1,0,1,2008.1
862,spring,1,"T,H",66,P,0,2008,main,Morning,2,3365,DV,3,2,1,0,1,2008.1
863,spring,1,"M,W,F",31,A,0,2008,main,Morning,3,3380,DV,3,1,1,0,1,2008.1
864,spring,1,TBA,0,P,0,2008,main,,2,3393,DV,3,0,0,0,1,2008.1
865,spring,1,"T,H",15,P,0,2008,main,Afternoon,2,3435,Global,3,0,0,0,1,2008.1
866,spring,1,"M,W,F",31,G,0,2008,main,Morning,3,3436,Global,3,0,0,0,1,2008.1
867,spring,1,"T,H",37,A,0,2008,main,Afternoon,2,3560,Crim,3,0,0,0,1,2008.1
868,spring,10,H,56,A,0,2008,main,Evening,1,3560,Crim,3,0,0,0,1,2008.1
869,spring,1,"M,W,F",51,P,0,2008,main,Morning,3,3561,Crim,3,0,0,0,1,2008.1
870,spring,2,"T,H",39,G,0,2008,main,Morning,2,3561,Crim,3,0,0,0,1,2008.1
871,spring,20,T,9,A,0,2008,bountiful,Evening,1,3561,Crim,3,0,0,0,1,2008.1
872,spring,1,"M,W,F",47,P,0,2008,main,Morning,3,3562,Crim,3,0,0,0,1,2008.1
873,spring,70,M,18,A,0,2008,sandy,Evening,1,3564,Crim,3,0,0,0,1,2008.1
874,spring,10,W,33,A,0,2008,main,Evening,1,3567,Crim,3,0,0,0,1,2008.1
875,spring,1,TBA,12,A,0,2008,main,,2,3593,Crim,3,0,0,0,1,2008.1
876,spring,20,H,15,A,0,2008,bountiful,Evening,1,3638,Pop,3,0,1,0,1,2008.1
877,spring,2,"M,W,F",201,G,1,2001,main,Morning,3,1010,None,4,0,0,1,1,2001.1
878,spring,3,"T,H",61,A,1,2001,main,Morning,2,1010,None,4,0,0,1,1,2001.1
879,spring,10,M,57,A,1,2001,main,Evening,1,1010,None,4,0,0,1,1,2001.1
880,spring,1,"T,H",66,P,1,2001,main,Morning,2,1020,None,3,0,0,0,1,2001.1
881,spring,70,T,29,A,1,2001,sandy,Evening,1,1020,None,3,0,0,0,1,2001.1
882,spring,1,"M,W,F",62,P,0,2001,main,Morning,3,3020,None,3,0,0,0,1,2001.1
883,spring,2,"M,W,F",57,P,0,2001,main,Morning,3,3020,None,3,0,0,0,1,2001.1
884,spring,70,W,32,A,0,2001,sandy,Evening,1,3020,None,3,0,0,0,1,2001.1
885,spring,1,"M,W,F",35,P,0,2001,main,Morning,3,3030,None,3,0,0,0,1,2001.1
886,spring,20,T,6,A,0,2001,bountiful,Evening,1,3030,None,3,0,0,0,1,2001.1
887,spring,70,W,19,A,0,2001,sandy,Evening,1,3030,None,3,0,0,0,1,2001.1
888,spring,1,"T,H",59,P,0,2001,main,Morning,2,3111,None,3,0,0,1,1,2001.1
889,spring,10,T,49,A,0,2001,main,Morning,1,3111,None,3,0,0,1,1,2001.1
890,spring,1,"M,W,F",17,P,0,2001,main,Morning,3,3112,None,4,2,0,1,1,2001.1
891,spring,2,"T,H",32,P,0,2001,main,Morning,2,3112,None,4,2,0,1,1,2001.1
892,spring,3,"T,H",35,P,0,2001,main,Morning,2,3112,None,4,2,0,1,1,2001.1
893,spring,10,T,32,A,0,2001,main,Evening,1,3112,None,4,2,0,1,1,2001.1
894,spring,20,W,51,A,0,2001,bountiful,Evening,1,3112,None,4,2,0,1,1,2001.1
895,spring,70,H,39,A,0,2001,sandy,Evening,1,3112,None,4,2,0,1,1,2001.1
896,spring,1,"M,W,F",15,P,0,2001,main,Morning,3,3140,None,3,0,0,1,1,2001.1
897,spring,2,"T,H",53,P,0,2001,main,Morning,2,3140,None,3,0,0,1,1,2001.1
898,spring,70,M,25,A,0,2001,sandy,Evening,1,3140,None,3,0,0,1,1,2001.1
899,spring,1,"M,W,F",39,P,0,2001,main,Morning,3,3337,DV,3,2,1,0,1,2001.1
900,spring,2,"M,W,F",41,A,0,2001,main,Morning,3,3337,DV,3,2,1,0,1,2001.1
901,spring,1,"T,H",52,P,0,2001,main,Morning,2,3341,,NA,NA,NA,NA,1,2001.1
902,spring,70,T,48,A,0,2001,sandy,Evening,1,3365,DV,3,2,1,0,1,2001.1
903,spring,70,W,29,A,0,2001,sandy,Evening,1,3380,DV,3,1,1,0,1,2001.1
904,spring,10,W,16,P,0,2001,main,Evening,1,3431,,NA,NA,NA,NA,1,2001.1
905,spring,70,M,17,A,0,2001,sandy,Evening,1,3431,,NA,NA,NA,NA,1,2001.1
906,spring,1,"T,H",19,P,0,2001,main,Morning,2,3433,Global,3,0,0,0,1,2001.1
907,spring,1,"M,W,F",38,A,0,2001,main,Morning,3,3438,,NA,NA,NA,NA,1,2001.1
908,spring,70,H,36,A,0,2001,sandy,Evening,1,3438,,NA,NA,NA,NA,1,2001.1
909,spring,1,"T,H",51,P,0,2001,main,Morning,2,3450,,NA,NA,NA,NA,1,2001.1
910,spring,20,H,17,A,0,2001,bountiful,Evening,1,3471,,NA,NA,NA,NA,1,2001.1
911,spring,1,"T,H",48,P,0,2001,main,Morning,2,3472,,NA,NA,NA,NA,1,2001.1
912,spring,1,"T,H",45,P,0,2001,main,Morning,2,3473,,NA,NA,NA,NA,1,2001.1
913,spring,2,"T,H",43,P,0,2001,main,Morning,2,3473,,NA,NA,NA,NA,1,2001.1
914,spring,1,"M,W,F",5,P,0,2001,main,Morning,3,3474,,NA,NA,NA,NA,1,2001.1
915,spring,1,"T,H",99,P,0,2001,main,Morning,2,3560,Crim,3,0,0,0,1,2001.1
916,spring,20,T,20,A,0,2001,bountiful,Evening,1,3560,Crim,3,0,0,0,1,2001.1
917,spring,1,"T,H",40,A,0,2001,main,Afternoon,2,3561,Crim,3,0,0,0,1,2001.1
918,spring,10,H,58,A,0,2001,main,Evening,1,3562,Crim,3,0,0,0,1,2001.1
919,spring,10,W,49,A,0,2001,main,Evening,1,3563,Crim,3,0,0,0,1,2001.1
920,spring,1,TBA,15,A,0,2001,main,,2,3593,Crim,3,0,0,0,1,2001.1
921,spring,1,TBA,0,P,0,2001,main,,2,3877,,NA,NA,NA,NA,1,2001.1
922,spring,1,TBA,0,P,0,2001,main,,2,3950,,NA,NA,NA,NA,1,2001.1
923,spring,1,TBA,0,P,0,2001,main,,2,3951,,NA,NA,NA,NA,1,2001.1
924,spring,3,TBA,1,A,0,2001,main,,2,3951,,NA,NA,NA,NA,1,2001.1
925,spring,1,TBA,0,P,0,2001,main,,2,3952,,NA,NA,NA,NA,1,2001.1
926,spring,1,"T,H",6,P,0,2001,main,Afternoon,2,3965,,NA,NA,NA,NA,1,2001.1
927,spring,1,TBA,0,P,0,2001,main,,2,4999,,NA,NA,NA,NA,1,2001.1
928,spring,70,H,35,A,0,2005,sandy,Evening,1,3560,Crim,3,0,0,0,1,2005.1
929,spring,1,"T,H",55,P,0,2005,main,Afternoon,2,3561,Crim,3,0,0,0,1,2005.1
930,spring,10,H,58,A,0,2005,main,Evening,1,3561,Crim,3,0,0,0,1,2005.1
931,spring,10,T,53,A,0,2005,main,Evening,1,3562,Crim,3,0,0,0,1,2005.1
932,spring,70,W,35,A,0,2005,sandy,Evening,1,3564,Crim,3,0,0,0,1,2005.1
933,spring,1,TBA,15,A,0,2005,main,,2,3593,Crim,3,0,0,0,1,2005.1
934,spring,1,TBA,0,P,0,2005,main,,2,3950,,NA,NA,NA,NA,1,2005.1
935,spring,2,TBA,2,P,0,2005,main,,2,3950,,NA,NA,NA,NA,1,2005.1
936,spring,1,TBA,0,P,0,2005,main,,2,3951,,NA,NA,NA,NA,1,2005.1
937,spring,1,TBA,0,P,0,2005,main,,2,3952,,NA,NA,NA,NA,1,2005.1
938,spring,10,W,38,A,0,2005,main,Evening,1,3965,,NA,NA,NA,NA,1,2005.1
939,spring,1,TBA,1,P,0,2005,main,,2,4877,,NA,NA,NA,NA,1,2005.1
940,spring,1,"M,W,F",42,A,0,2012,main,Morning,3,3051,None,3,1,0,0,1,2012.1
941,spring,1,"M,W,F",137,G,1,2009,main,Morning,3,1010,None,4,0,0,1,1,2009.1
942,spring,2,"T,H",245,A,1,2009,main,Morning,2,1010,None,4,0,0,1,1,2009.1
943,spring,20,H,30,A,1,2009,bountiful,Evening,1,1010,None,4,0,0,1,1,2009.1
944,spring,90,TBA,73,G,1,2009,online,,2,1015,None,2,0,0,1,1,2009.1
945,spring,1,"T,H",67,G,1,2009,main,Morning,2,1020,None,3,0,0,0,1,2009.1
946,spring,10,W,37,G,1,2009,main,Evening,1,1020,None,3,0,0,0,1,2009.1
947,spring,1,"M,W,F",40,G,0,2009,main,Morning,3,3020,None,3,0,0,0,1,2009.1
948,spring,10,T,48,A,0,2009,main,Evening,1,3040,,NA,NA,NA,NA,1,2009.1
949,spring,1,"T,H",56,A,0,2009,main,Morning,2,3111,None,3,0,0,1,1,2009.1
950,spring,70,M,37,A,0,2009,sandy,Evening,1,3111,None,3,0,0,1,1,2009.1
951,spring,1,"M,W,F",13,P,0,2009,main,Morning,3,3112,None,4,2,0,1,1,2009.1
952,spring,2,"T,H",51,P,0,2009,main,Morning,2,3112,None,4,2,0,1,1,2009.1
953,spring,10,H,29,P,0,2009,main,Evening,1,3112,None,4,2,0,1,1,2009.1
954,spring,20,M,6,G,0,2009,bountiful,Evening,1,3112,None,4,2,0,1,1,2009.1
955,spring,1,"M,W,F",48,P,0,2009,main,Morning,3,3140,None,3,0,0,1,1,2009.1
956,spring,70,T,39,A,0,2009,sandy,Evening,1,3140,None,3,0,0,1,1,2009.1
957,spring,1,"M,W,F",98,P,0,2009,main,Morning,3,3337,DV,3,2,1,0,1,2009.1
958,spring,20,T,18,A,0,2009,bountiful,Evening,1,3337,DV,3,2,1,0,1,2009.1
959,spring,1,"M,W,F",41,G,0,2009,main,Morning,3,3365,DV,3,2,1,0,1,2009.1
960,spring,90,TBA,130,A,0,2009,online,,2,3365,DV,3,2,1,0,1,2009.1
961,spring,10,M,28,A,0,2009,main,Evening,1,3380,DV,3,1,1,0,1,2009.1
962,spring,1,TBA,6,G,0,2009,main,,2,3393,DV,3,0,0,0,1,2009.1
963,spring,70,W,14,P,0,2009,sandy,Evening,1,3435,Global,3,0,0,0,1,2009.1
964,spring,1,"M,W,F",30,G,0,2009,main,Morning,3,3436,Global,3,0,0,0,1,2009.1
965,spring,1,"T,H",43,G,0,2009,main,Morning,2,3446,Global,3,0,0,0,1,2009.1
966,spring,1,"T,H",59,P,0,2009,main,Morning,2,3560,Crim,3,0,0,0,1,2009.1
967,spring,70,H,21,A,0,2009,sandy,Evening,1,3560,Crim,3,0,0,0,1,2009.1
968,spring,1,"M,W,F",44,G,0,2009,main,Morning,3,3561,Crim,3,0,0,0,1,2009.1
969,spring,2,"T,H",29,A,0,2009,main,Afternoon,2,3561,Crim,3,0,0,0,1,2009.1
970,spring,10,T,38,A,0,2009,main,Evening,1,3562,Crim,3,0,0,0,1,2009.1
971,spring,10,H,19,A,0,2009,main,Evening,1,3564,Crim,3,0,0,0,1,2009.1
972,spring,1,"T,H",81,P,0,2009,main,Morning,2,3565,Crim,3,0,1,0,1,2009.1
973,spring,10,W,25,A,0,2009,main,Evening,1,3567,Crim,3,0,0,0,1,2009.1
974,spring,1,TBA,14,A,0,2009,main,,2,3593,Crim,3,0,0,0,1,2009.1
975,spring,90,TBA,94,G,0,2009,online,,2,3638,Pop,3,0,1,0,1,2009.1
976,spring,1,"T,H",50,P,0,2009,main,Afternoon,2,3650,Pop,3,3,0,0,1,2009.1
977,spring,20,W,7,A,0,2009,bountiful,Evening,1,3671,Pop,3,0,1,0,1,2009.1
978,spring,1,"T,H",64,G,0,2009,main,Morning,2,3673,Pop,3,2,0,0,1,2009.1
979,spring,2,"M,W,F",195,P,1,2002,main,Morning,3,1010,None,4,0,0,1,1,2002.1
980,spring,3,"T,H",63,A,1,2002,main,Morning,2,1010,None,4,0,0,1,1,2002.1
981,spring,10,H,56,A,1,2002,main,Evening,1,1010,None,4,0,0,1,1,2002.1
982,spring,20,M,34,?,1,2002,bountiful,Evening,1,1010,None,4,0,0,1,1,2002.1
983,spring,70,T,37,A,1,2002,sandy,Evening,1,1010,None,4,0,0,1,1,2002.1
984,spring,1,"M,W,F",60,P,1,2002,main,Morning,3,1020,None,3,0,0,0,1,2002.1
985,spring,2,"T,H",57,P,1,2002,main,Morning,2,1020,None,3,0,0,0,1,2002.1
986,spring,20,W,24,A,1,2002,bountiful,Evening,1,1020,None,3,0,0,0,1,2002.1
987,spring,70,M,21,A,1,2002,sandy,Evening,1,1020,None,3,0,0,0,1,2002.1
988,spring,1,"T,H",61,P,0,2002,main,Morning,2,3020,None,3,0,0,0,1,2002.1
989,spring,70,W,32,A,0,2002,sandy,Evening,1,3020,None,3,0,0,0,1,2002.1
990,spring,1,"M,W,F",36,P,0,2002,main,Morning,3,3030,None,3,0,0,0,1,2002.1
991,spring,2,"T,H",35,P,0,2002,main,Morning,2,3030,None,3,0,0,0,1,2002.1
992,spring,70,T,21,A,0,2002,sandy,Evening,1,3030,None,3,0,0,0,1,2002.1
993,spring,2,"T,H",56,P,0,2002,main,Morning,2,3111,None,3,0,0,1,1,2002.1
994,spring,1,"M,W,F",33,P,0,2002,main,Morning,3,3112,None,4,2,0,1,1,2002.1
995,spring,2,"M,W,F",37,P,0,2002,main,Morning,3,3112,None,4,2,0,1,1,2002.1
996,spring,3,"T,H",28,P,0,2002,main,Morning,2,3112,None,4,2,0,1,1,2002.1
997,spring,70,H,42,A,0,2002,sandy,Evening,1,3112,None,4,2,0,1,1,2002.1
998,spring,2,"T,H",32,P,0,2002,main,Morning,2,3140,None,3,0,0,1,1,2002.1
999,spring,3,"M,W,F",32,P,0,2002,main,Morning,3,3140,None,3,0,0,1,1,2002.1
1000,spring,10,M,22,P,0,2002,main,Evening,1,3140,None,3,0,0,1,1,2002.1
1001,spring,1,"M,W,F",44,A,0,2002,main,Morning,3,3337,DV,3,2,1,0,1,2002.1
1002,spring,2,"M,W,F",48,A,0,2002,main,Morning,3,3337,DV,3,2,1,0,1,2002.1
1003,spring,70,W,43,A,0,2002,sandy,Evening,1,3365,DV,3,2,1,0,1,2002.1
1004,spring,1,"T,H",85,A,0,2002,main,Morning,2,3380,DV,3,1,1,0,1,2002.1
1005,spring,20,M,27,A,0,2002,bountiful,Evening,1,3380,DV,3,1,1,0,1,2002.1
1006,spring,10,W,29,A,0,2002,main,Evening,1,3431,,NA,NA,NA,NA,1,2002.1
1007,spring,1,"M,W,F",30,P,0,2002,main,Morning,3,3433,Global,3,0,0,0,1,2002.1
1008,spring,1,"M,W,F",45,A,0,2002,main,Morning,3,3438,,NA,NA,NA,NA,1,2002.1
1009,spring,20,H,20,A,0,2002,bountiful,Evening,1,3438,,NA,NA,NA,NA,1,2002.1
1010,spring,1,"T,H",58,P,0,2002,main,Morning,2,3450,,NA,NA,NA,NA,1,2002.1
1011,spring,20,T,17,A,0,2002,bountiful,Evening,1,3471,,NA,NA,NA,NA,1,2002.1
1012,spring,1,"M,W,F",44,P,0,2002,main,Morning,3,3473,,NA,NA,NA,NA,1,2002.1
1013,spring,2,"M,W,F",35,P,0,2002,main,Morning,3,3473,,NA,NA,NA,NA,1,2002.1
1014,spring,1,"T,H",81,P,0,2002,main,Morning,2,3560,Crim,3,0,0,0,1,2002.1
1015,spring,70,T,44,A,0,2002,sandy,Evening,1,3560,Crim,3,0,0,0,1,2002.1
1016,spring,1,"T,H",65,P,0,2002,main,Morning,2,3561,Crim,3,0,0,0,1,2002.1
1017,spring,2,"M,W,F",37,A,0,2002,main,Morning,3,3561,Crim,3,0,0,0,1,2002.1
1018,spring,70,W,32,A,0,2002,sandy,Morning,1,3561,Crim,3,0,0,0,1,2002.1
1019,spring,1,"T,H",66,P,0,2002,main,Afternoon,2,3562,Crim,3,0,0,0,1,2002.1
1020,spring,20,H,16,A,0,2002,bountiful,Evening,1,3562,Crim,3,0,0,0,1,2002.1
1021,spring,70,H,42,A,0,2002,sandy,Evening,1,3563,Crim,3,0,0,0,1,2002.1
1022,spring,1,TBA,15,A,0,2002,main,,2,3593,Crim,3,0,0,0,1,2002.1
1023,spring,1,TBA,1,P,0,2002,main,,2,3950,,NA,NA,NA,NA,1,2002.1
1024,spring,1,TBA,1,P,0,2002,main,,2,3951,,NA,NA,NA,NA,1,2002.1
1025,spring,5,TBA,1,P,0,2002,main,,2,3951,,NA,NA,NA,NA,1,2002.1
1026,spring,1,TBA,0,P,0,2002,main,,2,3952,,NA,NA,NA,NA,1,2002.1
1027,spring,10,M,48,A,0,2002,main,Evening,1,3965,,NA,NA,NA,NA,1,2002.1
1028,spring,1,TBA,0,P,0,2002,main,,2,4999,,NA,NA,NA,NA,1,2002.1
1029,spring,1,"M,W,F",65,P,0,2006,main,Morning,3,3561,Crim,3,0,0,0,1,2006.1
1030,spring,10,T,60,A,0,2006,main,Evening,1,3561,Crim,3,0,0,0,1,2006.1
1031,spring,1,"M,W,F",47,P,0,2006,main,Morning,3,3562,Crim,3,0,0,0,1,2006.1
1032,spring,70,H,41,A,0,2006,sandy,Evening,1,3562,Crim,3,0,0,0,1,2006.1
1033,spring,10,H,48,A,0,2006,main,Evening,1,3564,Crim,3,0,0,0,1,2006.1
1034,spring,1,TBA,18,A,0,2006,main,,2,3593,Crim,3,0,0,0,1,2006.1
1035,spring,1,TBA,0,P,0,2006,main,,2,3950,,NA,NA,NA,NA,1,2006.1
1036,spring,1,TBA,1,P,0,2006,main,,2,3951,,NA,NA,NA,NA,1,2006.1
1037,spring,2,TBA,1,P,0,2006,main,,2,3951,,NA,NA,NA,NA,1,2006.1
1038,spring,1,TBA,0,P,0,2006,main,,2,3952,,NA,NA,NA,NA,1,2006.1
1039,spring,2,TBA,4,P,0,2006,main,,2,3952,,NA,NA,NA,NA,1,2006.1
1040,spring,10,W,48,A,0,2006,main,Evening,1,3965,,NA,NA,NA,NA,1,2006.1
1041,spring,1,TBA,0,P,0,2006,main,,2,4877,,NA,NA,NA,NA,1,2006.1
1042,spring,2,TBA,2,P,0,2006,main,,2,4877,,NA,NA,NA,NA,1,2006.1
1043,spring,1,"T,H",0,P,0,2006,main,Afternoon,2,5965,,NA,NA,NA,NA,1,2006.1
1044,spring,2,"M,W,F",197,A,1,2004,main,Morning,3,1010,None,4,0,0,1,1,2004.1
1045,spring,3,"T,H",63,A,1,2004,main,Morning,2,1010,None,4,0,0,1,1,2004.1
1046,spring,10,M,66,G,1,2004,main,Evening,1,1010,None,4,0,0,1,1,2004.1
1047,spring,70,T,29,A,1,2004,sandy,Evening,1,1020,None,3,0,0,0,1,2004.1
1048,spring,1,"T,H",50,P,0,2004,main,Morning,2,3020,None,3,0,0,0,1,2004.1
1049,spring,2,"T,H",61,P,0,2004,main,Morning,2,3020,None,3,0,0,0,1,2004.1
1050,spring,1,"M,W,F",56,P,0,2004,main,Morning,3,3030,None,3,0,0,0,1,2004.1
1051,spring,1,"M,W,F",135,P,1,2010,main,Morning,3,1010,None,4,0,0,1,1,2010.1
1052,spring,2,"T,H",161,P,1,2010,main,Morning,2,1010,None,4,0,0,1,1,2010.1
1053,spring,20,T,14,A,1,2010,bountiful,Evening,1,1010,None,4,0,0,1,1,2010.1
1054,spring,70,W,18,G,1,2010,sandy,Evening,1,1010,None,4,0,0,1,1,2010.1
1055,spring,90,TBA,132,A,1,2010,online,,2,1010,None,4,0,0,1,1,2010.1
1056,spring,1,"M,W",19,G,1,2010,main,Morning,2,1015,None,2,0,0,1,1,2010.1
1057,spring,90,TBA,56,G,1,2010,online,,2,1015,None,2,0,0,1,1,2010.1
1058,spring,10,H,14,G,1,2010,main,Evening,1,1020,None,3,0,0,0,1,2010.1
1059,spring,90,TBA,42,A,1,2010,online,,2,1020,None,3,0,0,0,1,2010.1
1060,spring,1,"T,H",86,P,0,2010,main,Morning,2,3041,None,3,0,0,0,1,2010.1
1061,spring,1,"T,H",49,A,0,2010,main,Afternoon,2,3042,None,3,0,0,0,1,2010.1
1062,spring,1,"T,H",17,A,0,2010,main,Morning,2,3051,None,3,1,0,0,1,2010.1
1063,spring,1,"T,H",46,A,0,2010,main,Morning,2,3111,None,3,0,0,1,1,2010.1
1064,spring,90,TBA,52,P,0,2010,online,,2,3111,None,3,0,0,1,1,2010.1
1065,spring,1,"M,W,F",15,P,0,2010,main,Morning,3,3112,None,4,2,0,1,1,2010.1
1066,spring,2,"T,H",30,P,0,2010,main,Morning,2,3112,None,4,2,0,1,1,2010.1
1067,spring,70,T,21,G,0,2010,sandy,Evening,1,3112,None,4,2,0,1,1,2010.1
1068,spring,90,TBA,61,G,0,2010,online,,2,3112,None,4,2,0,1,1,2010.1
1069,spring,1,"M,W,F",35,P,0,2010,main,Morning,3,3140,None,3,0,0,1,1,2010.1
1070,spring,90,TBA,75,A,0,2010,online,,2,3140,None,3,0,0,1,1,2010.1
1071,spring,1,"M,W,F",102,P,0,2010,main,Morning,3,3337,DV,3,2,1,0,1,2010.1
1072,spring,2,"M,W,F",197,A,1,2003,main,Morning,3,1010,None,4,0,0,1,1,2003.1
1073,spring,3,"T,H",64,A,1,2003,main,Morning,2,1010,None,4,0,0,1,1,2003.1
1074,spring,10,M,55,A,1,2003,main,Evening,1,1010,None,4,0,0,1,1,2003.1
1075,spring,1,"T,H",65,P,1,2003,main,Afternoon,2,1020,None,3,0,0,0,1,2003.1
1076,spring,10,H,41,A,1,2003,main,Evening,1,1020,None,3,0,0,0,1,2003.1
1077,spring,1,"T,H",57,P,0,2003,main,Morning,2,3020,None,3,0,0,0,1,2003.1
1078,spring,2,"T,H",58,P,0,2003,main,Morning,2,3020,None,3,0,0,0,1,2003.1
1079,spring,20,W,23,A,0,2003,bountiful,Evening,1,3020,None,3,0,0,0,1,2003.1
1080,spring,2,"T,H",55,P,0,2003,main,Morning,2,3030,None,3,0,0,0,1,2003.1
1081,spring,70,H,35,A,0,2003,sandy,Evening,1,3030,None,3,0,0,0,1,2003.1
1082,spring,1,"M,W,F",61,A,0,2003,main,Morning,3,3111,None,3,0,0,1,1,2003.1
1083,spring,2,"T,H",49,P,0,2003,main,Morning,2,3111,None,3,0,0,1,1,2003.1
1084,spring,1,"M,W,F",44,P,0,2003,main,Morning,3,3112,None,4,2,0,1,1,2003.1
1085,spring,2,"T,H",40,P,0,2003,main,Morning,2,3112,None,4,2,0,1,1,2003.1
1086,spring,3,"T,H",52,P,0,2003,main,Morning,2,3112,None,4,2,0,1,1,2003.1
1087,spring,20,T,36,A,0,2003,bountiful,Evening,1,3112,None,4,2,0,1,1,2003.1
1088,spring,1,"M,W,F",24,A,0,2003,main,Morning,3,3140,None,3,0,0,1,1,2003.1
1089,spring,2,"T,H",41,P,0,2003,main,Morning,2,3140,None,3,0,0,1,1,2003.1
1090,spring,70,T,31,A,0,2003,sandy,Evening,1,3140,None,3,0,0,1,1,2003.1
1091,spring,1,"M,W,F",43,A,0,2003,main,Morning,3,3337,DV,3,2,1,0,1,2003.1
1092,spring,2,"M,W,F",40,A,0,2003,main,Morning,3,3337,DV,3,2,1,0,1,2003.1
1093,spring,20,H,9,A,0,2003,bountiful,Evening,1,3341,,NA,NA,NA,NA,1,2003.1
1094,spring,70,W,52,A,0,2003,sandy,Evening,1,3365,DV,3,2,1,0,1,2003.1
1095,spring,10,T,55,A,0,2003,main,Evening,1,3380,DV,3,1,1,0,1,2003.1
1096,spring,1,"M,W,F",48,A,0,2003,main,Morning,3,3431,,NA,NA,NA,NA,1,2003.1
1097,spring,1,"T,H",21,P,0,2003,main,Morning,2,3433,Global,3,0,0,0,1,2003.1
1098,spring,1,"M,W,F",56,A,0,2003,main,Morning,3,3438,,NA,NA,NA,NA,1,2003.1
1099,spring,70,H,33,A,0,2003,sandy,Evening,1,3438,,NA,NA,NA,NA,1,2003.1
1100,spring,1,"T,H",56,P,0,2003,main,Morning,2,3450,,NA,NA,NA,NA,1,2003.1
1101,spring,10,W,46,A,0,2003,main,Evening,1,3471,,NA,NA,NA,NA,1,2003.1
1102,spring,1,"M,W,F",50,A,0,2003,main,Morning,3,3473,,NA,NA,NA,NA,1,2003.1
1103,spring,1,"T,H",97,P,0,2003,main,Morning,2,3560,Crim,3,0,0,0,1,2003.1
1104,spring,1,"M,W,F",60,A,0,2003,main,Morning,3,3561,Crim,3,0,0,0,1,2003.1
1105,spring,2,"T,H",70,P,0,2003,main,Morning,2,3561,Crim,3,0,0,0,1,2003.1
1106,spring,20,H,38,A,0,2003,bountiful,Evening,1,3561,Crim,3,0,0,0,1,2003.1
1107,spring,1,"T,H",65,P,0,2003,main,Morning,2,3562,Crim,3,0,0,0,1,2003.1
1108,spring,70,T,30,A,0,2003,sandy,Evening,1,3562,Crim,3,0,0,0,1,2003.1
1109,spring,20,T,19,A,0,2003,bountiful,Evening,1,3563,Crim,3,0,0,0,1,2003.1
1110,spring,10,H,56,A,0,2003,main,Evening,1,3564,Crim,3,0,0,0,1,2003.1
1111,spring,1,TBA,20,A,0,2003,main,,2,3593,Crim,3,0,0,0,1,2003.1
1112,spring,1,TBA,0,P,0,2003,main,,2,3950,,NA,NA,NA,NA,1,2003.1
1113,spring,1,TBA,0,P,0,2003,main,,2,3951,,NA,NA,NA,NA,1,2003.1
1114,spring,5,TBA,1,P,0,2003,main,,2,3951,,NA,NA,NA,NA,1,2003.1
1115,spring,1,TBA,0,P,0,2003,main,,2,3952,,NA,NA,NA,NA,1,2003.1
1116,spring,10,W,40,A,0,2003,main,Evening,1,3965,,NA,NA,NA,NA,1,2003.1
1117,spring,1,TBA,0,P,0,2003,main,,2,4999,,NA,NA,NA,NA,1,2003.1
1118,spring,1,"T,H",60,P,0,2007,main,Morning,2,3337,DV,3,2,1,0,1,2007.1
1119,spring,2,"M,W,F",60,A,0,2007,main,Morning,3,3337,DV,3,2,1,0,1,2007.1
