"16","GEOGR","1800","002","Laboratory","","Intro Quant Methods","M","0830 AM0920 AM","OSH 273","QB","HARTY J P","1008"
"17","GEOGR","1800","003","Laboratory","","Intro Quant Methods","W","0940 AM1030 AM","OSH 273","QB","HARTY J P","1008"
"18","GEOGR","1800","004","Laboratory","","Intro Quant Methods","W","0830 AM0920 AM","OSH 273","QB","HARTY J P","1008"
"19","GEOGR","3040","001","Lecture","30","Principl Of Cartography","TH","1225 PM0145 PM","OSH 174","","RIDD M K","1008"
"20","GEOGR","3040","002","Laboratory","","Principl Of Cartography","T","0200 PM0320 PM","OSH 273","","JOHNSON J P","1008"
"21","GEOGR","3040","003","Laboratory","","Principl Of Cartography","T","0340 PM0500 PM","OSH 273","","JOHNSON J P","1008"
"22","GEOGR","3040","004","Laboratory","","Principl Of Cartography","H","0200 PM0320 PM","OSH 273","","JOHNSON J P","1008"
"23","GEOGR","3040","005","Laboratory","","Principl Of Cartography","H","0340 PM0500 PM","OSH 273","","JOHNSON J P","1008"
"24","GEOGR","3140","001","Lecture","30","Intro to GIS","MW","1045 AM1205 PM","OSH 107","","COVA T J","1008"
"25","GEOGR","3140","002","Laboratory","","Intro to GIS","M","1255 PM0145 PM","OSH 273","","KOENIG L S","1008"
"26","GEOGR","3140","003","Laboratory","","Intro to GIS","M","0200 PM0250 PM","OSH 273","","KOENIG L S","1008"
"27","GEOGR","3140","004","Laboratory","","Intro to GIS","W","1255 PM0145 PM","OSH 273","","KOENIG L S","1008"
"28","GEOGR","3200","001","Lecture","30","Mtns Rivers Deserts","MW","0430 PM0600 PM","MBH 114","AOCE SI","LIPS E W","1008"
"29","GEOGR","3270","001","Lecture","30","Life Thru Time on Earth","MW","0910 AM1030 AM","OSH 113","CWSI","MOSER K A","1008"
"30","GEOGR","3340","001","Lecture","30","Modern Natural Disastrs","H","0630 PM0930 PM","OSH 102","AOCE","MAY F E","1008"
"31","GEOGR","3350","002","Lecture","30","Resource Consrv/Env Mgt","TH","0410 PM0530 PM","OSH 174","AOCE BI","RIDD M K","1008"
"32","GEOGR","3400","001","Lecture","30","Population Geogr","TH","0930 AM1030 AM","OSH 174","","LEE C M","1008"
"33","GEOGR","3620","001","Lecture","30","United States","TH","1045 AM1205 PM","OSH 202","DV","HAMPSON A","1008"
"34","GEOGR","3620","002","Lecture","30","United States","TH","0410 PM0530 PM","OSH 107","AOCE DV","HAMPSON A","1008"
"35","GEOGR","3650","001","Lecture","30","Middle East Geography","TH","0200 PM0320 PM","OSH 107","","HAMPSON A","1008"
"36","GEOGR","3963","001","Lecture","30","GPS Essentials/GIS","TH","0500 PM0700 PM","OSH 277","AOCE","GUAY A","1008"
"37","GEOGR","4999","001","Honors Thesis Project","30","Honors Thesis/Project","TBA","TBA","TBA","CW HON","CURREY D R","1008"
"38","GEOGR","5110","001","Lecture","30","Remote Sensing Analysis","T","1000 AM1050 PM","OSH 215","","FORSTER PHD R RGLUCH R R","1008"
"39","GEOGR","5150","001","Lecture","30","Advanced GIS Methods I","TH","0835 AM1000 AM","OSH 111","","MILLER H J","1008"
"40","GEOGR","5220","001","Lecture","30","Land Use Planning","MW","0910 AM1030 AM","OSH 174","","LEE C M","1008"
"41","GEOGR","5280","001","Lecture","30","Quaternary Stratigraphy","T","0630 PM0930 PM","OSH 215","","CURREY D R","1008"
